filename,dice,iou,sensitivity,precision,specificity,accuracy,hd95,cldice,boundary_f1,tp,tn,fp,fn
ANFC_000029.png,0.9205865102685873,0.8528580743476573,0.9575402635483723,0.8863790377358958,0.982455528427233,0.9793395996096904,7.0,0.9848479798831452,0.5668344689955943,7848.0,56334.0,1006.0,348.0
ANFC_000030.png,0.7562610229563479,0.6080544527116554,0.7792585413667897,0.7345820009742845,0.9810776921952633,0.9683685302739202,17.103770901943026,0.8180304708071168,0.5272219180770944,3216.0,60247.0,1162.0,911.0
ANFC_000031.png,0.8404270462709169,0.7247728946947563,0.8699410609165087,0.8128499311782607,0.9631656911633216,0.9486846923835957,5.0,0.946917479295552,0.6313255976684559,8856.0,53317.0,2039.0,1324.0
ANFC_000032.png,0.7644467935269359,0.6187081135306781,0.8013667005447072,0.7307789473910923,0.9415614089615303,0.9183959960949952,31.064449134018133,0.8715316421027965,0.6867180904725749,8678.0,51510.0,3197.0,2151.0
ANFC_000033.png,0.7708750835156396,0.6271739130840028,0.7805735931032773,0.7614146213035874,0.9689047881128078,0.9476623535164237,11.045361017187261,0.8603964916910434,0.6924325943412392,5770.0,56336.0,1808.0,1622.0
ANFC_000034.png,0.8553806617503771,0.7473057925743931,0.8530240902289821,0.8577502899294227,0.980877156516648,0.9656524658208367,5.0,0.9426951091503266,0.7582354108359782,6657.0,56628.0,1104.0,1147.0
ANFC_000035.png,0.856778974189141,0.7494429815931292,0.9290646578871231,0.7949296380067752,0.9668409442259672,0.9622497558599511,5.0,0.9707051121668934,0.6504301034953248,7400.0,55662.0,1909.0,565.0
ANFC_000036.png,0.8212799167766285,0.696755683139096,0.9474789916124012,0.7247474748106639,0.980724712237465,0.979034423828445,7.0,0.9696964649974239,0.5137315125177002,3157.0,61005.0,1199.0,175.0
ANFC_000037.png,0.8310442909523735,0.7109288098288475,0.9447524020796836,0.7417670100476184,0.9703945179966337,0.9682769775395467,6.662441978239364,0.9170286426921421,0.6286246283658343,5113.0,58344.0,1780.0,299.0
ANFC_000038.png,0.8430923724549145,0.7287464896950796,0.8959510357978734,0.7961232743276917,0.9752890271114988,0.9675750732426823,8.977200187265897,0.9075836456860046,0.5271518186540037,5709.0,57702.0,1462.0,663.0
