filename,dice,iou,sensitivity,precision,specificity,accuracy,hd95,cldice,boundary_f1,tp,tn,fp,fn
ANFC_000009.png,0.5105493252698585,0.3427769270874455,0.5203409532118672,0.5011194030781493,0.9557094113367391,0.9214172363293242,56.4003546088143,0.668031838158734,0.47696945768391513,2686.0,57700.0,2674.0,2476.0
ANFC_000010.png,0.5407158299855014,0.37053497952748393,0.5939313985240287,0.49625220469659337,0.9629935542389305,0.9416503906258904,69.46221994724903,0.707589105045379,0.5319949803729341,2251.0,59461.0,2285.0,1539.0
ANFC_000011.png,0.6119797931511523,0.4409012132361754,0.5302209254508515,0.723549488107025,0.9750081420666277,0.9261627197276893,46.04397502890898,0.6526476758267881,0.429105696532272,3816.0,56881.0,1458.0,3381.0
ANFC_000012.png,0.7599479091651067,0.6128354726691165,0.7669392524045154,0.7530828793366553,0.9861379443588012,0.9746856689456989,5.0,0.9231249705863382,0.6210199522903852,2626.0,61251.0,861.0,798.0
ANFC_000017.png,0.7095815060053831,0.5498847926785847,0.8600000000252253,0.6039478679483806,0.9478211582711329,0.9403839111337223,17.985992610123464,0.8679337458764144,0.25977148753505364,4773.0,56856.0,3130.0,777.0
ANFC_000018.png,0.7841084077831734,0.6448834853689828,0.8727148080729628,0.7118359739586512,0.974722040549792,0.9679107666020522,7.481507819230522,0.923007854070881,0.5661847499522189,3819.0,59614.0,1546.0,557.0
ANFC_000022.png,0.7990850171942271,0.6653968255030486,0.8718801997205157,0.7375087967144586,0.9881834885638316,0.9839172363283705,4.123105625617661,0.9123619098212641,0.7574531652816139,2096.0,62386.0,746.0,308.0
ANFC_000023.png,0.7968927624292447,0.6623622047775808,0.8219659957353985,0.7733039162027388,0.9795925122895183,0.9672851562504993,8.473327868088418,0.8626103411198405,0.582913636911674,4206.0,59186.0,1233.0,911.0
ANFC_000024.png,0.7952505068353243,0.6600961539278615,0.9352861035642759,0.691687657508391,0.9804472843453602,0.9784240722659543,5.0,0.9289251193167755,0.6551747223053384,2746.0,61376.0,1224.0,190.0
ANFC_000025.png,0.48657421075736584,0.32150516683144764,0.41152982295694296,0.5950920246860008,0.9817646963223559,0.9468994140633104,138.50360687600974,0.6955642370575615,0.5622280911778199,1649.0,60407.0,1122.0,2358.0
ANFC_000028.png,0.7008363202269012,0.5394519037080279,0.6561521253565654,0.7520512821148586,0.9841646742870965,0.9617919921880831,14.19120576505835,0.7634711486206558,0.4542400010833683,2933.0,60099.0,967.0,1537.0
ANFC_000893.png,0.6999309392524231,0.5383798141383294,0.9650083313580079,0.5490992821957064,0.9457243009709673,0.9469604492195595,51.0902469138292,0.8219173197771492,0.18414869859832972,4054.0,58006.0,3329.0,147.0
ANFC_000894.png,0.7485199699929742,0.5981078020122521,0.9474406332509298,0.6186341396445019,0.901286099072416,0.9079589843764045,39.096024615711094,0.8135833312539795,0.6802271499926501,8977.0,50527.0,5534.0,498.0
